time_id;time_nome;rodada;capitao_id;reserva_luxo_id;pontos;esquema_id;patrimonio;clube;escudo;posicao;capitao_time;reserva_luxo_time;scout_DS;pontuacao_final;jogos_num;atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;media_num;variacao_num;preco_num;entrou_em_campo;slug;apelido;craque;scout_FD;scout_FF;scout_FS;scout_A;scout_FC;scout_CA;scout_I;scout_G;scout_V;scout_SG;scout_DE;scout_GS;scout_PC;scout_FT
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Lateral;False;False;1,0;5,5;2;110715;2;280;2;7;5,5;4,85;0,82;5,57;True;;Andrés Hurtado;0;;;;;;1,0;;;;1,0;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Grêmio;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Gremio.png;Zagueiro;False;False;2,0;4,0;1;130048;2;284;3;7;4,0;4,0;0,69;5,69;True;;Noriega;0;;1,0;1,0;;1,0;;;;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Bahia;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Bahia.png;Zagueiro;False;False;3,0;4,3;2;91772;2;265;3;6;4,3;2,6;0,6;5,01;True;;David Duarte;0;;;;;;;2,0;;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;;;Meia;False;False;1,0;4,6;2;107172;2;364;4;7;4,6;3,2;0,63;5,35;True;;Patrick de Paula;0;;3,0;2,0;;1,0;;;;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Cruzeiro;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Cruzeiro.png;Meia;False;False;2,0;4,0;2;89256;2;283;4;7;4,0;2,7;-0,34;10,79;True;;Gerson;0;;;2,0;;;;;;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Meia;False;False;2,0;12,2;2;141451;2;275;4;7;12,2;7,05;1,55;15,31;True;;Allan;0;1,0;1,0;1,0;;1,0;1,0;;1,0;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Atacante;True;False;1,0;6,6;2;114802;2;275;5;7;4,4;6,0;-1,44;18,41;True;;Vitor Roque;0;1,0;1,0;4,0;;3,0;;2,0;;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Atacante;False;True;2,0;11,9;2;110759;2;266;5;7;11,9;6,75;2,52;7,99;True;;John Kennedy;0;1,0;;;;1,0;;;1,0;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;Grêmio;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Gremio.png;Atacante;False;False;;11,2;2;142004;2;284;5;7;11,2;6,45;2,32;7,83;True;;Amuzu;0;;;3,0;2,0;1,0;;;;;;;;;
7955777;Kika@72fc;2;114802;110759;80,45;3;115,92;;;Técnico;False;False;;5,85;2;73717;2;364;6;7;5,85;3,91;0,85;6,45;True;;Juan Carlos Osorio;0;;;;;;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Goleiro;False;False;;4,2;1;51413;1;2305;1;7;4,2;4,2;0,56;5,56;True;;Walter;0;;;;;;;;;;;4,0;1,0;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Vitória;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vitoria.png;Lateral;False;False;2,0;9,7;1;111879;1;287;2;6;9,7;9,7;2,86;5,86;True;;Mateus Silva;0;;1,0;3,0;;2,0;;;;;1,0;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Lateral;False;False;;0,8;1;78850;1;2305;2;7;0,8;0,8;-2,81;14,19;True;;Reinaldo;0;;1,0;;;;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Santos;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Santos.png;Zagueiro;False;False;;0,0;0;91866;1;277;3;6;0,0;0,0;0,0;6,0;False;;Zé Ivaldo;0;;;;;;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Zagueiro;False;False;1,0;1,5;1;97460;1;2305;3;7;1,5;1,5;-0,56;5,44;True;;João Victor;0;;;;;;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Corinthians;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Corinthians.png;Meia;False;False;1,0;10,0;1;117632;1;264;4;6;10,0;10,0;1,32;13,32;True;;Garro;0;1,0;1,0;3,0;1,0;;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Meia;False;True;1,0;0,2;1;126182;1;285;4;7;0,2;0,2;-0,84;4,16;True;;Paulinho;0;;;;;1,0;1,0;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Meia;False;False;;3,0;1;68685;1;285;4;7;3,0;3,0;-0,4;7,6;True;;Alan Patrick;0;1,0;1,0;2,0;;;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Atacante;False;False;;2,9;1;124239;1;280;5;7;2,9;2,9;0,29;4,29;True;;Henry Mosquera;0;2,0;1,0;;;1,0;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Atacante;True;False;4,0;24,15;1;113103;1;275;5;7;16,1;16,1;2,74;18,74;True;;Flaco López;0;1,0;1,0;2,0;;3,0;;;1,0;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Atacante;False;False;;1,6;1;110759;1;266;5;7;1,6;1,6;-0,53;5,47;True;;John Kennedy;0;1,0;;2,0;;2,0;;;;;;;;;
26425845;Plincesa FC;1;113103;126182;64,65;3;102,94;Corinthians;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Corinthians.png;Técnico;False;False;;6,6;1;40990;1;264;6;6;6,6;6,6;0,31;11,31;True;;Dorival Júnior;0;;;;;;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Goleiro;False;False;;4,5;2;51413;2;2305;1;7;4,5;4,35;0,45;6,01;True;;Walter;0;;;;;;;;;;;5,0;2,0;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Bahia;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Bahia.png;Lateral;False;False;2,0;5,8;2;107093;2;265;2;7;5,8;6,0;0,47;8,37;True;;Luciano Juba;0;;2,0;3,0;;1,0;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Lateral;False;False;2,0;12,8;2;102130;2;275;2;7;12,8;9,05;2,12;12,16;True;;Piquerez;0;;1,0;2,0;1,0;;;;;;;;;;1,0
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Vasco;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vasco.png;Zagueiro;False;False;1,0;0,9;2;117330;2;267;3;7;0,9;1,4;-0,7;6,51;True;;Robert Renan;0;;;;;2,0;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Zagueiro;False;False;;4,4;2;97460;2;2305;3;7;4,4;2,95;0,48;5,92;True;;João Victor;0;;;;1,0;2,0;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Meia;False;True;2,0;12,2;2;122394;2;280;4;7;12,2;9,85;2,45;8,35;True;;Gustavinho;0;1,0;;;;;;;1,0;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Cruzeiro;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Cruzeiro.png;Meia;False;False;;5,0;2;84558;2;283;4;7;5,0;3,6;0,19;9,14;True;;Lucas Romero;0;;;;1,0;;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Meia;False;False;2,0;4,4;2;83263;2;2305;4;6;4,4;4,95;0,34;6,36;True;;Yuri Lara;0;1,0;;1,0;;1,0;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Bahia;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Bahia.png;Atacante;False;False;;0,8;2;68996;2;265;5;7;0,8;5,15;-1,61;11,54;True;;Willian José;0;;1,0;;;;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Atacante;True;False;1,0;7,35;2;113103;2;275;5;7;4,9;10,5;-1,31;17,43;True;;Flaco López;0;1,0;1,0;4,0;;2,0;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Atacante;False;False;;1,0;2;70360;2;280;5;6;1,0;2,45;-0,69;6,4;True;;Eduardo Sasha;0;;;2,0;;;;;;;;;;;
26425845;Plincesa FC;2;113103;122394;64,6;3;105,7;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Técnico;False;False;;5,45;2;104027;2;2305;6;7;5,45;5,13;0,57;7,16;True;;Rafael Guanaes;0;;;;;;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Goleiro;False;False;;4,2;1;51413;1;2305;1;7;4,2;4,2;0,56;5,56;True;;Walter;0;;;;;;;;;;;4,0;1,0;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Lateral;False;False;2,0;4,0;1;106708;1;2305;2;6;4,0;4,0;0,31;6,31;True;;Igor Formiga;0;;1,0;1,0;;1,0;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Lateral;False;False;2,0;3,7;1;73384;1;266;2;7;3,7;3,7;-0,34;8,66;True;;Samuel Xavier;0;;;2,0;;1,0;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Santos;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Santos.png;Zagueiro;False;False;;0,0;0;91866;1;277;3;6;0,0;0,0;0,0;6,0;False;;Zé Ivaldo;0;;;;;;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Corinthians;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Corinthians.png;Zagueiro;False;False;;0,0;0;92440;1;264;3;6;0,0;0,0;0,0;6,0;False;;André Ramalho;0;;;;;;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Meia;False;False;;1,7;1;109573;1;266;4;7;1,7;1,7;-1,04;7,96;True;;Martinelli;0;1,0;1,0;;;1,0;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Botafogo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Botafogo.png;Meia;False;False;;5,8;1;142890;1;263;4;7;5,8;5,8;0,4;9,4;True;;Montoro;0;1,0;;1,0;1,0;3,0;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Meia;False;False;;3,0;1;68685;1;285;4;7;3,0;3,0;-0,4;7,6;True;;Alan Patrick;0;1,0;1,0;2,0;;;;;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Atacante;False;False;;2,4;1;92854;1;285;5;7;2,4;2,4;-0,61;7,39;True;;Borré;0;2,0;1,0;;;2,0;;2,0;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Cruzeiro;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Cruzeiro.png;Atacante;True;False;;3,3;1;103445;1;283;5;7;2,2;2,2;-2,32;14,68;True;;Kaio Jorge;0;;3,0;;;;;2,0;;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;Vitória;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vitoria.png;Atacante;False;True;;10,4;1;92696;1;287;5;6;10,4;10,4;2,56;8,56;True;;Renato Kayzer;0;1,0;1,0;1,0;;;;1,0;1,0;;;;;;
15104170;Tra-Thor;1;103445;92696;44,05;3;99,43;São Paulo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Sao_Paulo.png;Técnico;False;False;;5,55;1;99366;1;276;6;7;5,55;5,55;0,31;9,31;True;;Luis Zubeldía;0;;;;;;;;;1,0;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Goleiro;False;False;;4,5;2;51413;2;2305;1;7;4,5;4,35;0,45;6,01;True;;Walter;0;;;;;;;;;;;5,0;2,0;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Lateral;False;False;2,0;2,6;2;105175;2;275;2;7;2,6;1,4;-0,03;5,77;True;;Khellven;0;;;1,0;;3,0;;;;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Lateral;False;False;1,0;5,5;2;110715;2;280;2;7;5,5;4,85;0,82;5,57;True;;Andrés Hurtado;0;;;;;;1,0;;;;1,0;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Vasco;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vasco.png;Zagueiro;False;False;1,0;0,9;2;97095;2;267;3;7;0,9;-0,1;-0,62;6,36;True;;Carlos Cuesta;0;;;;;2,0;;;;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Bahia;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Bahia.png;Zagueiro;False;False;3,0;4,3;2;91772;2;265;3;6;4,3;2,6;0,6;5,01;True;;David Duarte;0;;;;;;;2,0;;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Meia;False;False;2,0;12,2;2;122394;2;280;4;7;12,2;9,85;2,45;8,35;True;;Gustavinho;0;1,0;;;;;;;1,0;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Meia;False;False;2,0;11,7;2;105647;2;275;4;7;11,7;5,45;2,4;8,67;True;;Maurício;0;;;2,0;;1,0;;;1,0;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Flamengo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Flamengo.png;Meia;False;False;;-0,6;2;115914;2;262;4;6;-0,6;0,75;-0,71;3,3;True;;Evertton Araújo;0;;;;;2,0;;;;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Bahia;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Bahia.png;Atacante;False;True;;3,3;2;101314;2;265;5;7;3,3;4,25;-0,25;8,12;True;;Ademir;0;1,0;2,0;3,0;;3,0;;1,0;;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Cruzeiro;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Cruzeiro.png;Atacante;True;False;;7,35;2;103445;2;283;5;7;4,9;3,55;-0,56;14,12;True;;Kaio Jorge;0;2,0;2,0;2,0;;;;1,0;;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Atacante;False;False;1,0;4,9;2;113103;2;275;5;7;4,9;10,5;-1,31;17,43;True;;Flaco López;0;1,0;1,0;4,0;;2,0;;;;;;;;;
15104170;Tra-Thor;2;103445;101314;67,1;3;104,05;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Técnico;False;False;;10,45;2;110506;2;275;6;7;10,45;7,05;1,38;12,48;True;;Abel Ferreira;0;;;;;;;;;1,0;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Goleiro;False;False;1,0;1,8;1;105949;1;285;1;7;1,8;1,8;-0,82;7,18;True;;Rochet;0;;;;;;;;;;;1,0;1,0;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Grêmio;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Gremio.png;Lateral;False;False;3,0;4,6;1;91706;1;284;2;7;4,6;4,6;0,16;8,16;True;;Marlon;0;;;1,0;;1,0;;1,0;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Flamengo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Flamengo.png;Lateral;False;False;4,0;6,7;1;84816;1;262;2;6;6,7;6,7;1,08;8,08;True;;Varela;0;;;2,0;;1,0;;;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;São Paulo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Sao_Paulo.png;Zagueiro;False;False;2,0;3,2;1;99889;1;276;3;7;3,2;3,2;-0,15;6,85;True;;Alan Franco;0;;;1,0;;1,0;;;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Atlético-MG;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Atletico_Mineiro.png;Zagueiro;False;False;2,0;3,5;1;88312;1;282;3;7;3,5;3,5;0,14;6,14;True;;Junior Alonso;0;;;1,0;;;;;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Palmeiras;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Palmeiras.png;Meia;False;False;1,0;1,4;1;93790;1;275;4;7;1,4;1,4;-1,15;7,85;True;;Marlon Freitas;0;;;;;;;1,0;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Meia;False;False;3,0;13,8;1;89837;1;266;4;7;13,8;13,8;3,38;11,38;True;;Lucho Acosta;0;;1,0;1,0;;;;;1,0;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Santos;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Santos.png;Meia;False;False;;2,5;1;102256;1;277;4;6;2,5;2,5;-0,76;8,24;True;;Rollheiser;0;1,0;1,0;1,0;;;;;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Atacante;True;True;;0,75;1;107989;1;285;5;7;0,5;0,5;-1,46;7,54;True;;Carbonero;0;;;1,0;;;;;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Atlético-MG;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Atletico_Mineiro.png;Atacante;False;False;1,0;2,5;1;68920;1;282;5;7;2,5;2,5;-0,76;8,24;True;;Dudu;0;;1,0;1,0;;1,0;;;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Atacante;False;False;;0,5;1;132071;1;266;5;7;0,5;0,5;-1,46;7,54;True;;Serna;0;;1,0;;;1,0;;;;;;;;;
17797934;sarosafre;1;107989;107989;43,51;3;97,9;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Técnico;False;False;;2,26;1;115479;1;285;6;7;2,26;2,26;-0,3;5,7;True;;Paulo Pezzolano;0;;;;;;;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Mirassol;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Mirassol.png;Goleiro;False;False;;4,5;2;51413;2;2305;1;7;4,5;4,35;0,45;6,01;True;;Walter;0;;;;;;;;;;;5,0;2,0;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Lateral;False;False;1,0;5,5;2;110715;2;280;2;7;5,5;4,85;0,82;5,57;True;;Andrés Hurtado;0;;;;;;1,0;;;;1,0;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Botafogo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Botafogo.png;Lateral;False;False;;-0,8;2;124481;2;263;2;6;-0,8;2,7;-1,12;5,15;True;;Mateo Ponte;0;;;1,0;;1,0;1,0;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Zagueiro;False;True;1,0;9,0;2;110750;2;280;3;7;9,0;9,35;1,54;7,4;True;;Gustavo Marques;0;1,0;2,0;;;1,0;;;;;1,0;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;São Paulo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Sao_Paulo.png;Zagueiro;False;False;3,0;3,6;2;91573;2;276;3;6;3,6;5,55;-0,52;10,29;True;;Arboleda;0;;;;;3,0;;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Meia;False;False;;0,0;1;103295;2;280;4;6;0,0;0,0;-0,77;4,23;True;;Eric Ramires;0;;;;;;;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Flamengo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Flamengo.png;Meia;False;False;;-0,6;2;115914;2;262;4;6;-0,6;0,75;-0,71;3,3;True;;Evertton Araújo;0;;;;;2,0;;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Bragantino;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Red_Bull_Bragantino.png;Meia;False;False;2,0;12,2;2;122394;2;280;4;7;12,2;9,85;2,45;8,35;True;;Gustavinho;0;1,0;;;;;;;1,0;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;;;Atacante;False;False;2,0;7,8;2;123648;2;294;5;7;7,8;6,4;1,4;6,43;True;;Lucas Ronier;0;;;2,0;1,0;4,0;;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Vasco;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vasco.png;Atacante;False;False;4,0;13,1;2;116706;2;267;5;7;13,1;9,55;2,26;11,73;True;;Andrés Gómez;0;1,0;;3,0;1,0;2,0;;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;;;Atacante;True;False;;2,7;2;95332;2;315;5;7;1,8;1,7;0,08;3,1;True;;Marcinho;0;;1,0;2,0;;;;;;;;;;;
17797934;sarosafre;2;95332;110750;62,02;3;103,85;Botafogo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Botafogo.png;Técnico;False;False;;5,02;2;117965;2;263;6;7;5,02;8,03;0,07;8,85;True;;Martín Anselmi;0;;;;;;;;;;;;;;
